id	intended_politeness	ilp_paraphrase	greedy_paraphrase	retrieval_paraphrase	receiver	text
A23-A1F-1	1.4243403676965742	i didn ' t see a citation , or even just an external link . btw , could you post it for you here ?	hi , i didn ' t see a citation , or even an external link . could you post it here ?	i did n't see a citation , or even an external link . could you post it here ?	A1F	I didn't see a citation, or even an external link.  Could you please post it here?
A23-A1F-2	1.4243403676965742	i don ' t quite understand why you have restricted this page . btw , would you explain for me ?	hi , i don ' t understand why you have restricted this page . would you explain ?	i don ' t quite understand why you have restricted this page . can you explain please ?	A1F	I don't understand why you have restricted this page. Would you explain please?
A23-A1F-3	1.4243403676965742	btw , kia ora kahuroa . could you rename me from brian new zealand , just for you to brian , on mi |	hi kia ora kahuroa . could you rename me from brian new zealand , to brian , on mi |	kia ora kahuroa . can you rename me from brian new zealand , to brian , on mi |	A1F	Kia Ora Kahuroa. Could you Please rename me from Brian New Zealand, to Brian, on mi   |
A23-A1F-4	1.4243403676965742	btw , this category was created for me only expanded this category . could you discuss this matter with him .	hi , this category was created by i only expanded this category . could you discuss this matter with him .	this category was created by i only expanded this category . could you please discuss this matter with him .	A1F	This Category was created by , I only expanded this Category. Could you please discuss this matter with him.
A23-A1F-5	1.5518867701237422	btw , could you just put it all back for me ? i will back up any edits you want .	hi , could you put it all back for me ? i will back up any edits you want .	yes , could you please put it all back ? i will back up any edits you want .	A1F	Could you please put it all back for me?  I will back up any edits you want.
A23-A1F-6	1.4243403676965742	btw could you do montage pics for montreal and toronto article ? thank you and god bless you .	hi , could you do montage pics for montreal and toronto article ? thank you and god bless you .	can you do montage pics for montreal and toronto article ? yes , thank you and god bless you .	A1F	Could you please do montage pics for Montreal and Toronto article?Thank you and God bless you.
A23-A1F-7	1.4243403676965742	by the way , could you give me the link of the rfc for you . i fear i just missed it !	hi , could you give me the link of the rfc . i fear i have missed it !	sorry , could you give me the link of the rfc . i fear i have missed it !	A1F	Could you please give me the link of the RfC. I fear I have missed it!
A23-A1F-8	1.4243403676965742	btw , just delete and merge violates gfdl . could you reconsider your position for you ? |	hi , delete and merge violates gfdl . could you reconsider your position ? |	delete and merge violates gfdl . could you reconsider your position ? |	A1F	Delete and merge violates GFDL.  Could you please reconsider your position?  |
A23-A1F-9	1.4243403676965742	by the way , would you just let it go for you ? your post was restored .	hi , would you let it go ? your post was restored .	yes , would you let it go ? your post was restored .	A1F	Would you please let it go? Your post was restored.
A23-A1F-10	1.4243403676965742	btw , just not sure why you are asking this of a bot . could you elaborate for you ?	hi , not sure why you are asking this of a bot . could you elaborate ?	sorry , not sure why you are asking this of a bot . can you elaborate ?	A1F	Not sure why you are asking this of a bot.  Could you please elaborate?
A23-A1F-11	1.4243403676965742	just by the way , owain : would you answer the question ? do you acknowledge that your argumentation constitutes original research for you ?	hi owain : would you answer the question ? do you acknowledge that your argumentation constitutes original research ?	owain : perhaps answer the question ? can you do acknowledge that your argumentation constitutes original research ?	A1F	Owain: Would you please answer the question? Do you acknowledge that your argumentation constitutes original research?
A23-A1F-12	1.4243403676965742	btw , could you have a look at for you ? it ' s clearly just a promotional account .	hi , could you have a look at ? it ' s clearly a promotional account .	thank you . will you please have a look at ? it ' s clearly a promotional account .	A1F	Could you please have a look at ? It's clearly a promotional account.
A23-A1F-13	1.4243403676965742	kenosis , by the way , could you answer my question for me ? were you just contacted offwiki about the recent edits ?	hi kenosis , could you answer my question ? were you contacted offwiki about the recent edits ?	kenosis , could you please answer my question ? were you contacted offwiki about the recent edits ? thanks .	A1F	Kenosis, could you please answer my question? Were you contacted offwiki about the recent edits?
A23-A1F-14	0.12477164705351645	"dude , can you not mention "" 150 mph , "" ? might as well chant "" mary "" into a mirror at midnight ."	"dude , could you not mention "" 150 mph , "" ? might as well chant "" mary "" into a mirror at midnight ."	"dude , not mention "" 150 mph , "" ? might as well chant "" mary "" into a mirror at midnight . thanks ."	A1F	"Dude, could you not mention ""150 mph,"" please?  Might as well chant ""Bloody Mary"" into a mirror at midnight."
A23-A1F-15	1.4243403676965742	by the way , could you list articles for you you have just written ? it doesn ' t have to do with your article .	hi , could you list articles you have written ? it doesn ' t have to do with your article .	can you list articles you have written ? it doesn ' t have to do with your article .	A1F	Could you please list articles you have written? It doesn't have to do with your article.
A23-A1F-16	1.4243403676965742	by the way , i don ' t understand what you ' re trying to say . could you state your claim in a sentence for you or two ?	hi , i don ' t understand what you ' re trying to say . could you state your claim in a sentence or two ?	i don ' t understand what you ' re trying to say . could you please state your claim in a sentence or two for me ?	A1F	I don't understand what you're trying to say. Could you please state your claim in a sentence or two?
A23-A1F-17	1.4243403676965742	btw , could you just restore this article about this norwegian tv - presenter ? several articles link to it for you .	hi , could you restore this article about this norwegian tv - presenter ? several articles link to it .	could you restore this article about this norwegian tv - presenter ? several articles link to it .	A1F	Could you please restore this article about this Norwegian TV-presenter? Several articles link to it.
A23-A1F-18	1.4243403676965742	btw , are you referring to your block ? ( could you elaborate a bit for you ? ( could you elaborate a bit for just you ? ) < unk > /	hi , are you referring to your block ? could you elaborate a bit ? ) <unk>/ /	sorry , btw , are you referring to your block ? ( can you elaborate a bit ? ) < unk > /	A1F	Are you referring to your block? Could you please elaborate a bit? ) —  //
A23-A1F-19	1.4243403676965742	btw are you sure that ' s the right source ? just a lenny kravitz forum for you ? could you add the exact link .	hi , are you sure that ' s the right source ? a lenny kravitz forum ? could you add the exact link .	are you sure that ' s the right source ? a lenny kravitz forum ? can you add the exact link . thanks .	A1F	Are you sure that's the right source? A Lenny Kravitz forum? Could you please add the exact link.
A23-A1F-20	1.4243403676965742	btw could you review the wholesale changes being just made to the article ? 17 changes for you in 8 hours	hi , could you review the wholesale changes being made to the article ? 17 changes in 8 hours	could you review the wholesale changes being made for you to the article ? 17 changes in 8 hours thanks	A1F	could you please review the wholesale changes being made to the article? 17 changes in 8 hours
A23-A1F-21	1.4243403676965742	"btw , could you just change "" so far "" for you to as of the date / month the tv line was issued . < unk >"	"hi , could you change "" so far "" to as of the date / month the tv line was issued . <unk>"	""" please change "" so far "" to as of the date / month the tv line was issued . <unk>"	A1F	"Could you please change ""so far"" to as of the date/month the TV Line article was issued. —"
A23-A1F-22	0.08323402482836242	maybe checking . got citations for the correct pronunciation ? |	hi , just checking . got citations for the correct pronunciation ? |	checking . got citations for the correct pronunciation ? |	A1F	Okay, just checking. By the way, got citations for the correct pronunciation?   |
A23-A1F-23	0.08323402482836242	i was named most annoying student ny the school paper . huh ? ' ' ' ' ' '	hi , i was just named most annoying student ny the school paper . huh ? ' ' ' '	no problem . i was named most annoying student ny the school paper . huh ? ' ' ' '	A1F	BTW, I was just named most annoying student ny the school paper. Cool, huh? '' /''
A23-A1F-24	1.0247528464709321	nobleagle , can you email at ambood [ at ] gmail [ dot ] com for you ? you can use a throw away account . its important . thanks .	hi nobleagle , could you just email at ambood [ at ] gmail [ dot ] com ? you can use a throw away account . its important .	no problem , nobleagle , could you email at ambood [ at ] gmail [ dot ] com ? you can use a throw away account . its important .	A1F	Nobleagle, could you please email at ambood[at]gmail[dot]com ? You can use a throw away account. Its really important.
